2026-07-26 21:00:00.070 INFO [mainThread][DailyActiveScript.java:296] - 日常活动id=110【仙盟战】开始阶段
2026-07-26 21:00:00.069 INFO [RankThread][UniverseRankScript.java:402] - 检查天墟战场名人堂排名
2026-07-26 21:00:01.893 ERROR [worldMap_timer-Timer][TimerThread.java:78] - TIMER事件的时间花费：12数量：245
2026-07-26 21:00:02.158 ERROR [bi_timer-Timer][TimerThread.java:78] - TIMER事件的时间花费：47数量：2
2026-07-26 21:00:02.212 ERROR [copyMap_timer-Timer][TimerThread.java:78] - TIMER事件的时间花费：235数量：63
2026-07-26 21:00:04.030 INFO [nioEventLoopGroup-4-6][CrossServerScript.java:848] - 公共心跳原因码返回是:0, 用时=29989
2026-07-26 21:00:34.064 INFO [nioEventLoopGroup-4-6][CrossServerScript.java:848] - 公共心跳原因码返回是:0, 用时=30034
2026-07-26 21:01:03.999 INFO [nioEventLoopGroup-4-6][CrossServerScript.java:848] - 公共心跳原因码返回是:0, 用时=29934
2026-07-26 21:01:34.035 INFO [nioEventLoopGroup-4-6][CrossServerScript.java:848] - 公共心跳原因码返回是:0, 用时=30037
2026-07-26 21:02:04.075 INFO [nioEventLoopGroup-4-6][CrossServerScript.java:848] - 公共心跳原因码返回是:0, 用时=30040
2026-07-26 21:02:34.013 INFO [nioEventLoopGroup-4-6][CrossServerScript.java:848] - 公共心跳原因码返回是:0, 用时=29938
2026-07-26 21:03:04.048 INFO [nioEventLoopGroup-4-6][CrossServerScript.java:848] - 公共心跳原因码返回是:0, 用时=30035
2026-07-26 21:03:34.083 INFO [nioEventLoopGroup-4-6][CrossServerScript.java:848] - 公共心跳原因码返回是:0, 用时=30035
2026-07-26 21:04:04.023 INFO [nioEventLoopGroup-4-6][CrossServerScript.java:848] - 公共心跳原因码返回是:0, 用时=29940
2026-07-26 21:04:34.059 INFO [nioEventLoopGroup-4-6][CrossServerScript.java:848] - 公共心跳原因码返回是:0, 用时=30036
2026-07-26 21:05:04.018 INFO [nioEventLoopGroup-4-6][CrossServerScript.java:848] - 公共心跳原因码返回是:0, 用时=29958
2026-07-26 21:05:34.048 INFO [nioEventLoopGroup-4-6][CrossServerScript.java:848] - 公共心跳原因码返回是:0, 用时=30031
